"","Array","Species","ID","Location","Order","Trial","Session"
"6134","DT","Vervet","NM","1001",7,1,1
"6135","DT","Vervet","NM","2",1,2,2
"6136","DT","Vervet","NM","1",2,2,2
"6137","DT","Vervet","NM","4",3,2,2
"6138","DT","Vervet","NM","3",4,2,2
"6139","DT","Vervet","NM","5",5,2,2
"6140","DT","Vervet","NM","6",6,2,2
"6141","DT","Vervet","NM","1002",7,2,2
"6142","DT","Vervet","NM","5",1,3,3
"6143","DT","Vervet","NM","4",2,3,3
"6144","DT","Vervet","NM","3",3,3,3
"6145","DT","Vervet","NM","1",4,3,3
"6146","DT","Vervet","NM","2",5,3,3
"6147","DT","Vervet","NM","6",6,3,3
"6148","DT","Vervet","NM","1003",7,3,3
"6149","DT","Vervet","NM","5",1,4,3
"6150","DT","Vervet","NM","4",2,4,3
"6151","DT","Vervet","NM","3",3,4,3
"6152","DT","Vervet","NM","2",4,4,3
"6153","DT","Vervet","NM","1",5,4,3
"6154","DT","Vervet","NM","6",6,4,3
"6155","DT","Vervet","NM","1004",7,4,3
"6156","DT","Vervet","NM","5",1,5,4
"6157","DT","Vervet","NM","6",2,5,4
"6158","DT","Vervet","NM","1",3,5,4
"6159","DT","Vervet","NM","2",4,5,4
"6160","DT","Vervet","NM","4",5,5,4
"6161","DT","Vervet","NM","3",6,5,4
"6162","DT","Vervet","NM","1005",7,5,4
"6163","DT","Vervet","NM","2",1,6,4
"6164","DT","Vervet","NM","1",2,6,4
"6165","DT","Vervet","NM","6",3,6,4
"6166","DT","Vervet","NM","5",4,6,4
"6167","DT","Vervet","NM","4",5,6,4
"6168","DT","Vervet","NM","3",6,6,4
"6169","DT","Vervet","NM","1006",7,6,4
"6170","DT","Vervet","NM","3",1,7,5
"6171","DT","Vervet","NM","4",2,7,5
"6172","DT","Vervet","NM","1",3,7,5
"6173","DT","Vervet","NM","2",4,7,5
"6174","DT","Vervet","NM","5",5,7,5
"6175","DT","Vervet","NM","6",6,7,5
"6176","DT","Vervet","NM","1007",7,7,5
"6177","DT","Vervet","NM","5",1,8,6
"6178","DT","Vervet","NM","4",2,8,6
"6179","DT","Vervet","NM","3",3,8,6
"6180","DT","Vervet","NM","2",4,8,6
"6181","DT","Vervet","NM","1",5,8,6
"6182","DT","Vervet","NM","6",6,8,6
"6183","DT","Vervet","NM","1008",7,8,6
"6184","DT","Vervet","NM","6",1,9,6
"6185","DT","Vervet","NM","1",2,9,6
"6186","DT","Vervet","NM","2",3,9,6
"6187","DT","Vervet","NM","4",4,9,6
"6188","DT","Vervet","NM","5",5,9,6
"6189","DT","Vervet","NM","3",6,9,6
"6190","DT","Vervet","NM","1009",7,9,6
"6191","DT","Vervet","NM","3",1,10,7
"6192","DT","Vervet","NM","4",2,10,7
"6193","DT","Vervet","NM","1",3,10,7
"6194","DT","Vervet","NM","2",4,10,7
"6195","DT","Vervet","NM","6",5,10,7
"6196","DT","Vervet","NM","5",6,10,7
"6197","DT","Vervet","NM","1010",7,10,7
"6198","DT","Vervet","NM","1",1,11,7
"6199","DT","Vervet","NM","2",2,11,7
"6200","DT","Vervet","NM","4",3,11,7
"6201","DT","Vervet","NM","5",4,11,7
"6202","DT","Vervet","NM","3",5,11,7
"6203","DT","Vervet","NM","6",6,11,7
"6204","DT","Vervet","NM","1011",7,11,7
"6205","DT","Vervet","NM","5",1,12,8
"6206","DT","Vervet","NM","4",2,12,8
"6207","DT","Vervet","NM","3",3,12,8
"6208","DT","Vervet","NM","1",4,12,8
"6209","DT","Vervet","NM","2",5,12,8
"6210","DT","Vervet","NM","6",6,12,8
"6211","DT","Vervet","NM","1012",7,12,8
"6212","DT","Vervet","NM","3",1,13,8
"6213","DT","Vervet","NM","4",2,13,8
"6214","DT","Vervet","NM","5",3,13,8
"6215","DT","Vervet","NM","6",4,13,8
"6216","DT","Vervet","NM","1",5,13,8
"6217","DT","Vervet","NM","2",6,13,8
"6218","DT","Vervet","NM","1013",7,13,8
"6219","DT","Vervet","NM","5",1,14,9
"6220","DT","Vervet","NM","4",2,14,9
"6221","DT","Vervet","NM","3",3,14,9
"6222","DT","Vervet","NM","4",4,14,9
"6223","DT","Vervet","NM","1",5,14,9
"6224","DT","Vervet","NM","2",6,14,9
"6225","DT","Vervet","NM","6",7,14,9
"6226","DT","Vervet","NM","1014",8,14,9
"6227","DT","Vervet","NM","5",1,15,10
"6228","DT","Vervet","NM","4",2,15,10
"6229","DT","Vervet","NM","3",3,15,10
"6230","DT","Vervet","NM","2",4,15,10
"6231","DT","Vervet","NM","1",5,15,10
"6232","DT","Vervet","NM","6",6,15,10
"6233","DT","Vervet","NM","1015",7,15,10
"6234","DT","Vervet","NM","5",1,16,10
"6235","DT","Vervet","NM","4",2,16,10
"6236","DT","Vervet","NM","3",3,16,10
"6237","DT","Vervet","NM","2",4,16,10
"6238","DT","Vervet","NM","1",5,16,10
"6239","DT","Vervet","NM","6",6,16,10
"6240","DT","Vervet","NM","1016",7,16,10
"6241","DT","Vervet","NM","5",1,17,10
"6242","DT","Vervet","NM","4",2,17,10
"6243","DT","Vervet","NM","3",3,17,10
"6244","DT","Vervet","NM","1",4,17,10
"6245","DT","Vervet","NM","2",5,17,10
"6246","DT","Vervet","NM","6",6,17,10
"6247","DT","Vervet","NM","1017",7,17,10
"6248","DT","Vervet","NM","5",1,18,11
"6249","DT","Vervet","NM","6",2,18,11
"6250","DT","Vervet","NM","1",3,18,11
"6251","DT","Vervet","NM","2",4,18,11
"6252","DT","Vervet","NM","4",5,18,11
"6253","DT","Vervet","NM","3",6,18,11
"6254","DT","Vervet","NM","1018",7,18,11
"6255","DT","Vervet","NM","5",1,19,11
"6256","DT","Vervet","NM","4",2,19,11
"6257","DT","Vervet","NM","3",3,19,11
"6258","DT","Vervet","NM","1",4,19,11
"6259","DT","Vervet","NM","2",5,19,11
"6260","DT","Vervet","NM","6",6,19,11
"6261","DT","Vervet","NM","1019",7,19,11
"6262","DT","Vervet","NM","3",1,20,12
"6263","DT","Vervet","NM","4",2,20,12
"6264","DT","Vervet","NM","5",3,20,12
"6265","DT","Vervet","NM","1",4,20,12
"6266","DT","Vervet","NM","2",5,20,12
"6267","DT","Vervet","NM","6",6,20,12
"6268","DT","Vervet","NM","1020",7,20,12
"6269","DT","Vervet","NM","3",1,21,12
"6270","DT","Vervet","NM","4",2,21,12
"6271","DT","Vervet","NM","5",3,21,12
"6272","DT","Vervet","NM","1",4,21,12
"6273","DT","Vervet","NM","2",5,21,12
"6274","DT","Vervet","NM","6",6,21,12
"6275","DT","Vervet","NM","1021",7,21,12
"6276","DT","Vervet","NM","2",1,22,12
"6277","DT","Vervet","NM","1",2,22,12
"6278","DT","Vervet","NM","6",3,22,12
"6279","DT","Vervet","NM","5",4,22,12
"6280","DT","Vervet","NM","4",5,22,12
"6281","DT","Vervet","NM","3",6,22,12
"6282","DT","Vervet","NM","1022",7,22,12
"6283","DT","Vervet","NM","2",1,23,12
"6284","DT","Vervet","NM","1",2,23,12
"6285","DT","Vervet","NM","6",3,23,12
"6286","DT","Vervet","NM","5",4,23,12
"6287","DT","Vervet","NM","4",5,23,12
"6288","DT","Vervet","NM","3",6,23,12
"6289","DT","Vervet","NM","1023",7,23,12
"6290","DT","Vervet","NM","5",1,24,13
"6291","DT","Vervet","NM","4",2,24,13
"6292","DT","Vervet","NM","3",3,24,13
"6293","DT","Vervet","NM","2",4,24,13
"6294","DT","Vervet","NM","1",5,24,13
"6295","DT","Vervet","NM","6",6,24,13
"6296","DT","Vervet","NM","1024",7,24,13
"6297","DT","Vervet","NM","1",1,25,13
"6298","DT","Vervet","NM","2",2,25,13
"6299","DT","Vervet","NM","4",3,25,13
"6300","DT","Vervet","NM","3",4,25,13
"6301","DT","Vervet","NM","5",5,25,13
"6302","DT","Vervet","NM","6",6,25,13
"6303","DT","Vervet","NM","1025",7,25,13
"6304","DT","Vervet","NM","6",1,26,13
"6305","DT","Vervet","NM","1",2,26,13
"6306","DT","Vervet","NM","2",3,26,13
"6307","DT","Vervet","NM","4",4,26,13
"6308","DT","Vervet","NM","5",5,26,13
"6309","DT","Vervet","NM","3",6,26,13
"6310","DT","Vervet","NM","1026",7,26,13
"6311","DT","Vervet","NM","3",1,27,14
"6312","DT","Vervet","NM","4",2,27,14
"6313","DT","Vervet","NM","1",3,27,14
"6314","DT","Vervet","NM","2",4,27,14
"6315","DT","Vervet","NM","6",5,27,14
"6316","DT","Vervet","NM","5",6,27,14
"6317","DT","Vervet","NM","1027",7,27,14
"6318","DT","Vervet","NM","5",1,28,15
"6319","DT","Vervet","NM","4",2,28,15
"6320","DT","Vervet","NM","3",3,28,15
"6321","DT","Vervet","NM","1",4,28,15
"6322","DT","Vervet","NM","2",5,28,15
"6323","DT","Vervet","NM","6",6,28,15
"6324","DT","Vervet","NM","1028",7,28,15
"6325","DT","Vervet","NM","6",1,29,15
"6326","DT","Vervet","NM","1",2,29,15
"6327","DT","Vervet","NM","2",3,29,15
"6328","DT","Vervet","NM","4",4,29,15
"6329","DT","Vervet","NM","3",5,29,15
"6330","DT","Vervet","NM","5",6,29,15
"6331","DT","Vervet","NM","1029",7,29,15
"6332","DT","Vervet","NM","5",1,30,16
"6333","DT","Vervet","NM","4",2,30,16
"6334","DT","Vervet","NM","3",3,30,16
"6335","DT","Vervet","NM","2",4,30,16
"6336","DT","Vervet","NM","1",5,30,16
"6337","DT","Vervet","NM","6",6,30,16
"6338","DT","Vervet","NM","1030",7,30,16
"6339","DT","Vervet","NM","5",1,31,16
"6340","DT","Vervet","NM","4",2,31,16
"6341","DT","Vervet","NM","3",3,31,16
"6342","DT","Vervet","NM","2",4,31,16
"6343","DT","Vervet","NM","1",5,31,16
"6344","DT","Vervet","NM","6",6,31,16
"6345","DT","Vervet","NM","1031",7,31,16
"6346","DT","Vervet","NM","6",1,32,16
"6347","DT","Vervet","NM","1",2,32,16
"6348","DT","Vervet","NM","2",3,32,16
"6349","DT","Vervet","NM","4",4,32,16
"6350","DT","Vervet","NM","5",5,32,16
"6351","DT","Vervet","NM","3",6,32,16
"6352","DT","Vervet","NM","1032",7,32,16
"6353","DT","Vervet","NM","3",1,33,17
"6354","DT","Vervet","NM","4",2,33,17
"6355","DT","Vervet","NM","1",3,33,17
"6356","DT","Vervet","NM","2",4,33,17
"6357","DT","Vervet","NM","6",5,33,17
"6358","DT","Vervet","NM","5",6,33,17
"6359","DT","Vervet","NM","1033",7,33,17
"6360","DT","Vervet","NM","6",1,34,18
"6361","DT","Vervet","NM","1",2,34,18
"6362","DT","Vervet","NM","2",3,34,18
"6363","DT","Vervet","NM","4",4,34,18
"6364","DT","Vervet","NM","5",5,34,18
"6365","DT","Vervet","NM","3",6,34,18
"6366","DT","Vervet","NM","1034",7,34,18
"6367","DT","Vervet","NM","5",1,35,18
"6368","DT","Vervet","NM","4",2,35,18
"6369","DT","Vervet","NM","3",3,35,18
"6370","DT","Vervet","NM","1",4,35,18
"6371","DT","Vervet","NM","2",5,35,18
"6372","DT","Vervet","NM","6",6,35,18
"6373","DT","Vervet","NM","1035",7,35,18
"6374","DT","Vervet","NM","5",1,36,18
"6375","DT","Vervet","NM","4",2,36,18
"6376","DT","Vervet","NM","3",3,36,18
"6377","DT","Vervet","NM","2",4,36,18
"6378","DT","Vervet","NM","1",5,36,18
"6379","DT","Vervet","NM","6",6,36,18
"6380","DT","Vervet","NM","1036",7,36,18
"6381","DT","Vervet","NM","5",1,37,19
"6382","DT","Vervet","NM","4",2,37,19
"6383","DT","Vervet","NM","3",3,37,19
"6384","DT","Vervet","NM","1",4,37,19
"6385","DT","Vervet","NM","2",5,37,19
"6386","DT","Vervet","NM","6",6,37,19
"6387","DT","Vervet","NM","1037",7,37,19
"6388","DT","Vervet","NM","5",1,38,19
"6389","DT","Vervet","NM","4",2,38,19
"6390","DT","Vervet","NM","3",3,38,19
"6391","DT","Vervet","NM","1",4,38,19
"6392","DT","Vervet","NM","2",5,38,19
"6393","DT","Vervet","NM","6",6,38,19
"6394","DT","Vervet","NM","1038",7,38,19
"6395","DT","Vervet","NM","5",1,39,19
"6396","DT","Vervet","NM","4",2,39,19
"6397","DT","Vervet","NM","3",3,39,19
"6398","DT","Vervet","NM","1",4,39,19
"6399","DT","Vervet","NM","2",5,39,19
"6400","DT","Vervet","NM","6",6,39,19
"6401","DT","Vervet","NM","1039",7,39,19
"6402","DT","Vervet","NM","5",1,40,19
"6403","DT","Vervet","NM","4",2,40,19
"6404","DT","Vervet","NM","3",3,40,19
"6405","DT","Vervet","NM","2",4,40,19
"6406","DT","Vervet","NM","1",5,40,19
"6407","DT","Vervet","NM","6",6,40,19
"6408","DT","Vervet","NM","1040",7,40,19
"6409","DT","Vervet","NM","5",1,41,20
"6410","DT","Vervet","NM","4",2,41,20
"6411","DT","Vervet","NM","3",3,41,20
"6412","DT","Vervet","NM","2",4,41,20
"6413","DT","Vervet","NM","1",5,41,20
"6414","DT","Vervet","NM","6",6,41,20
"6415","DT","Vervet","NM","1041",7,41,20
"6416","DT","Vervet","NM","5",1,42,20
"6417","DT","Vervet","NM","4",2,42,20
"6418","DT","Vervet","NM","3",3,42,20
"6419","DT","Vervet","NM","2",4,42,20
"6420","DT","Vervet","NM","1",5,42,20
"6421","DT","Vervet","NM","6",6,42,20
"6422","DT","Vervet","NM","1042",7,42,20
"6423","DT","Vervet","NM","5",1,43,20
"6424","DT","Vervet","NM","4",2,43,20
"6425","DT","Vervet","NM","3",3,43,20
"6426","DT","Vervet","NM","2",4,43,20
"6427","DT","Vervet","NM","1",5,43,20
"6428","DT","Vervet","NM","6",6,43,20
"6429","DT","Vervet","NM","1043",7,43,20
"6430","DT","Vervet","NM","5",1,44,21
"6431","DT","Vervet","NM","4",2,44,21
"6432","DT","Vervet","NM","3",3,44,21
"6433","DT","Vervet","NM","2",4,44,21
"6434","DT","Vervet","NM","1",5,44,21
"6435","DT","Vervet","NM","6",6,44,21
"6436","DT","Vervet","NM","1044",7,44,21
"6437","DT","Vervet","NM","5",1,45,21
"6438","DT","Vervet","NM","4",2,45,21
"6439","DT","Vervet","NM","3",3,45,21
"6440","DT","Vervet","NM","2",4,45,21
"6441","DT","Vervet","NM","1",5,45,21
"6442","DT","Vervet","NM","6",6,45,21
"6443","DT","Vervet","NM","1045",7,45,21
"6444","DT","Vervet","NM","5",1,46,21
"6445","DT","Vervet","NM","4",2,46,21
"6446","DT","Vervet","NM","1",3,46,21
"6447","DT","Vervet","NM","2",4,46,21
"6448","DT","Vervet","NM","6",5,46,21
"6449","DT","Vervet","NM","3",6,46,21
"6450","DT","Vervet","NM","1046",7,46,21
"6451","DT","Vervet","NM","5",1,47,21
"6452","DT","Vervet","NM","4",2,47,21
"6453","DT","Vervet","NM","3",3,47,21
"6454","DT","Vervet","NM","1",4,47,21
"6455","DT","Vervet","NM","2",5,47,21
"6456","DT","Vervet","NM","6",6,47,21
"6457","DT","Vervet","NM","1047",7,47,21
"6458","DT","Vervet","NM","5",1,48,21
"6459","DT","Vervet","NM","4",2,48,21
"6460","DT","Vervet","NM","3",3,48,21
"6461","DT","Vervet","NM","2",4,48,21
"6462","DT","Vervet","NM","1",5,48,21
"6463","DT","Vervet","NM","1048",6,48,21
"6464","DT","Vervet","NM","5",1,49,21
"6465","DT","Vervet","NM","4",2,49,21
"6466","DT","Vervet","NM","3",3,49,21
"6467","DT","Vervet","NM","2",4,49,21
"6468","DT","Vervet","NM","1",5,49,21
"6469","DT","Vervet","NM","1049",6,49,21
"6470","DT","Vervet","NM","5",1,50,21
"6471","DT","Vervet","NM","4",2,50,21
"6472","DT","Vervet","NM","1",3,50,21
"6473","DT","Vervet","NM","2",4,50,21
"6474","DT","Vervet","NM","3",5,50,21
"6475","DT","Vervet","NM","1050",6,50,21
"6476","DT","Vervet","NM","3",1,51,22
"6477","DT","Vervet","NM","4",2,51,22
"6478","DT","Vervet","NM","5",3,51,22
"6479","DT","Vervet","NM","6",4,51,22
"6480","DT","Vervet","NM","1",5,51,22
"6481","DT","Vervet","NM","2",6,51,22
"6482","DT","Vervet","NM","1051",7,51,22
"6483","DT","Vervet","NM","5",1,52,22
"6484","DT","Vervet","NM","4",2,52,22
"6485","DT","Vervet","NM","3",3,52,22
"6486","DT","Vervet","NM","2",4,52,22
"6487","DT","Vervet","NM","1",5,52,22
"6488","DT","Vervet","NM","6",6,52,22
"6489","DT","Vervet","NM","1052",7,52,22
"6490","DT","Vervet","NM","5",1,53,23
"6491","DT","Vervet","NM","4",2,53,23
"6492","DT","Vervet","NM","3",3,53,23
"6493","DT","Vervet","NM","1",4,53,23
"6494","DT","Vervet","NM","2",5,53,23
"6495","DT","Vervet","NM","6",6,53,23
"6496","DT","Vervet","NM","1053",7,53,23
"6497","DT","Vervet","NM","5",1,54,23
"6498","DT","Vervet","NM","4",2,54,23
"6499","DT","Vervet","NM","3",3,54,23
"6500","DT","Vervet","NM","2",4,54,23
"6501","DT","Vervet","NM","1",5,54,23
"6502","DT","Vervet","NM","6",6,54,23
"6503","DT","Vervet","NM","1054",7,54,23
"6504","DT","Vervet","NM","3",1,55,24
"6505","DT","Vervet","NM","4",2,55,24
"6506","DT","Vervet","NM","5",3,55,24
"6507","DT","Vervet","NM","1",4,55,24
"6508","DT","Vervet","NM","2",5,55,24
"6509","DT","Vervet","NM","6",6,55,24
"6510","DT","Vervet","NM","1055",7,55,24
"6511","DT","Vervet","NM","6",1,56,24
"6512","DT","Vervet","NM","1",2,56,24
"6513","DT","Vervet","NM","2",3,56,24
"6514","DT","Vervet","NM","4",4,56,24
"6515","DT","Vervet","NM","5",5,56,24
"6516","DT","Vervet","NM","3",6,56,24
"6517","DT","Vervet","NM","1056",7,56,24
"6518","DT","Vervet","NM","5",1,57,25
"6519","DT","Vervet","NM","4",2,57,25
"6520","DT","Vervet","NM","3",3,57,25
"6521","DT","Vervet","NM","4",4,57,25
"6522","DT","Vervet","NM","1",5,57,25
"6523","DT","Vervet","NM","2",6,57,25
"6524","DT","Vervet","NM","6",7,57,25
"6525","DT","Vervet","NM","1057",8,57,25
"6526","DT","Vervet","NM","6",1,58,25
"6527","DT","Vervet","NM","1",2,58,25
"6528","DT","Vervet","NM","2",3,58,25
"6529","DT","Vervet","NM","4",4,58,25
"6530","DT","Vervet","NM","3",5,58,25
"6531","DT","Vervet","NM","5",6,58,25
"6532","DT","Vervet","NM","1058",7,58,25
"6533","DT","Vervet","NM","6",1,59,25
"6534","DT","Vervet","NM","5",2,59,25
"6535","DT","Vervet","NM","4",3,59,25
"6536","DT","Vervet","NM","3",4,59,25
"6537","DT","Vervet","NM","1",5,59,25
"6538","DT","Vervet","NM","2",6,59,25
"6539","DT","Vervet","NM","1059",7,59,25
"6540","DT","Vervet","NM","5",1,60,25
"6541","DT","Vervet","NM","4",2,60,25
"6542","DT","Vervet","NM","3",3,60,25
"6543","DT","Vervet","NM","1",4,60,25
"6544","DT","Vervet","NM","2",5,60,25
"6545","DT","Vervet","NM","6",6,60,25
"6546","DT","Vervet","NM","1060",7,60,25
"6547","DT","Vervet","NM","6",1,61,25
"6548","DT","Vervet","NM","1",2,61,25
"6549","DT","Vervet","NM","2",3,61,25
"6550","DT","Vervet","NM","4",4,61,25
"6551","DT","Vervet","NM","3",5,61,25
"6552","DT","Vervet","NM","5",6,61,25
"6553","DT","Vervet","NM","1061",7,61,25
"6554","DT","Vervet","NM","3",1,62,26
"6555","DT","Vervet","NM","4",2,62,26
"6556","DT","Vervet","NM","5",3,62,26
"6557","DT","Vervet","NM","6",4,62,26
"6558","DT","Vervet","NM","1",5,62,26
"6559","DT","Vervet","NM","2",6,62,26
"6560","DT","Vervet","NM","1062",7,62,26
"6561","DT","Vervet","NM","3",1,63,26
"6562","DT","Vervet","NM","4",2,63,26
"6563","DT","Vervet","NM","5",3,63,26
"6564","DT","Vervet","NM","6",4,63,26
"6565","DT","Vervet","NM","1",5,63,26
"6566","DT","Vervet","NM","2",6,63,26
"6567","DT","Vervet","NM","1063",7,63,26
"6568","DT","Vervet","NM","3",1,64,26
"6569","DT","Vervet","NM","4",2,64,26
"6570","DT","Vervet","NM","5",3,64,26
"6571","DT","Vervet","NM","1",4,64,26
"6572","DT","Vervet","NM","2",5,64,26
"6573","DT","Vervet","NM","6",6,64,26
"6574","DT","Vervet","NM","1064",7,64,26
"6575","DT","Vervet","NM","3",1,65,26
"6576","DT","Vervet","NM","4",2,65,26
"6577","DT","Vervet","NM","5",3,65,26
"6578","DT","Vervet","NM","1",4,65,26
"6579","DT","Vervet","NM","2",5,65,26
"6580","DT","Vervet","NM","6",6,65,26
"6581","DT","Vervet","NM","1065",7,65,26
"6582","DT","Vervet","NM","3",1,66,26
"6583","DT","Vervet","NM","4",2,66,26
"6584","DT","Vervet","NM","5",3,66,26
"6585","DT","Vervet","NM","6",4,66,26
"6586","DT","Vervet","NM","1",5,66,26
"6587","DT","Vervet","NM","2",6,66,26
"6588","DT","Vervet","NM","1066",7,66,26
"6589","DT","Vervet","NM","3",1,67,26
"6590","DT","Vervet","NM","4",2,67,26
"6591","DT","Vervet","NM","1",3,67,26
"6592","DT","Vervet","NM","2",4,67,26
"6593","DT","Vervet","NM","5",5,67,26
"6594","DT","Vervet","NM","6",6,67,26
"6595","DT","Vervet","NM","1067",7,67,26
"6596","DT","Vervet","NM","5",1,68,27
"6597","DT","Vervet","NM","4",2,68,27
"6598","DT","Vervet","NM","3",3,68,27
"6599","DT","Vervet","NM","2",4,68,27
"6600","DT","Vervet","NM","1",5,68,27
"6601","DT","Vervet","NM","6",6,68,27
"6602","DT","Vervet","NM","1068",7,68,27
"6603","DT","Vervet","NM","5",1,69,27
"6604","DT","Vervet","NM","4",2,69,27
"6605","DT","Vervet","NM","3",3,69,27
"6606","DT","Vervet","NM","2",4,69,27
"6607","DT","Vervet","NM","1",5,69,27
"6608","DT","Vervet","NM","6",6,69,27
"6609","DT","Vervet","NM","1069",7,69,27
"6610","DT","Vervet","NM","5",1,70,27
"6611","DT","Vervet","NM","4",2,70,27
"6612","DT","Vervet","NM","3",3,70,27
"6613","DT","Vervet","NM","2",4,70,27
"6614","DT","Vervet","NM","1",5,70,27
"6615","DT","Vervet","NM","6",6,70,27
"6616","DT","Vervet","NM","1070",7,70,27
"6617","DT","Vervet","NM","5",1,71,27
"6618","DT","Vervet","NM","6",2,71,27
"6619","DT","Vervet","NM","1",3,71,27
"6620","DT","Vervet","NM","2",4,71,27
"6621","DT","Vervet","NM","4",5,71,27
"6622","DT","Vervet","NM","3",6,71,27
"6623","DT","Vervet","NM","1071",7,71,27
"6624","DT","Vervet","NM","5",1,72,27
"6625","DT","Vervet","NM","4",2,72,27
"6626","DT","Vervet","NM","3",3,72,27
"6627","DT","Vervet","NM","1",4,72,27
"6628","DT","Vervet","NM","2",5,72,27
"6629","DT","Vervet","NM","6",6,72,27
"6630","DT","Vervet","NM","1072",7,72,27
"6631","DT","Vervet","NM","4",1,73,28
"6632","DT","Vervet","NM","3",2,73,28
"6633","DT","Vervet","NM","2",3,73,28
"6634","DT","Vervet","NM","1",4,73,28
"6635","DT","Vervet","NM","6",5,73,28
"6636","DT","Vervet","NM","5",6,73,28
"6637","DT","Vervet","NM","1073",7,73,28
"6638","DT","Vervet","NM","5",1,74,28
"6639","DT","Vervet","NM","4",2,74,28
"6640","DT","Vervet","NM","3",3,74,28
"6641","DT","Vervet","NM","1",4,74,28
"6642","DT","Vervet","NM","2",5,74,28
"6643","DT","Vervet","NM","6",6,74,28
"6644","DT","Vervet","NM","1074",7,74,28
"6645","DT","Vervet","NM","5",1,75,28
"6646","DT","Vervet","NM","4",2,75,28
"6647","DT","Vervet","NM","3",3,75,28
"6648","DT","Vervet","NM","2",4,75,28
"6649","DT","Vervet","NM","1",5,75,28
"6650","DT","Vervet","NM","6",6,75,28
"6651","DT","Vervet","NM","1075",7,75,28
"6652","DT","Vervet","NM","5",1,76,28
"6653","DT","Vervet","NM","4",2,76,28
"6654","DT","Vervet","NM","3",3,76,28
"6655","DT","Vervet","NM","1",4,76,28
"6656","DT","Vervet","NM","2",5,76,28
"6657","DT","Vervet","NM","6",6,76,28
"6658","DT","Vervet","NM","1076",7,76,28
"6659","DT","Vervet","NM","5",1,77,29
"6660","DT","Vervet","NM","4",2,77,29
"6661","DT","Vervet","NM","3",3,77,29
"6662","DT","Vervet","NM","2",4,77,29
"6663","DT","Vervet","NM","1",5,77,29
"6664","DT","Vervet","NM","6",6,77,29
"6665","DT","Vervet","NM","1077",7,77,29
"6666","DT","Vervet","NM","3",1,78,29
"6667","DT","Vervet","NM","4",2,78,29
"6668","DT","Vervet","NM","5",3,78,29
"6669","DT","Vervet","NM","1",4,78,29
"6670","DT","Vervet","NM","2",5,78,29
"6671","DT","Vervet","NM","6",6,78,29
"6672","DT","Vervet","NM","1078",7,78,29
"6673","DT","Vervet","NM","5",1,79,30
"6674","DT","Vervet","NM","4",2,79,30
